autarky,bat_power_in,bat_power_out,consumed_production,consumption,grid_power_in,grid_power_out,stateOfCharge,solarProduction,startDatetime
0.0003,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2023-11-21 03:30:00
0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-11-21 03:45:00
0.0006,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-11-21 04:00:00
0.0003,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-11-21 04:15:00
0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2023-11-21 04:30:00
0.0003,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-11-21 04:45:00
0.0002,0.0,0.0,0.1,0.16,0.0,0.16,0.0,0.0,2023-11-21 05:00:00
0.0,0.0,0.0,0.1,0.27,0.0,0.27,0.0,0.0,2023-11-21 05:15:00
0.0001,0.0,0.0,0.1,0.33,0.0,0.33,0.0,0.0,2023-11-21 05:30:00
0.0,0.0,0.0,0.1,0.36,0.0,0.36,0.0,0.0,2023-11-21 05:45:00
0.0,0.0,0.0,0.1,0.28,0.0,0.28,0.0,0.0,2023-11-21 06:00:00
0.0001,0.0,0.0,0.1,0.44,0.0,0.44,0.0,0.0,2023-11-21 06:15:00
0.0,0.0,0.0,0.1,0.34,0.0,0.34,0.0,0.0,2023-11-21 06:30:00
0.0002,0.0,0.0,0.1,0.34,0.0,0.34,0.0,0.0,2023-11-21 06:45:00
0.0,0.0,0.0,0.1,0.37,0.0,0.37,0.0,0.0,2023-11-21 07:00:00
0.0001,0.0,0.0,0.1,0.36,0.0,0.36,0.0,0.0,2023-11-21 07:15:00
0.0003,0.0,0.0,0.1,0.33,0.0,0.33,0.0,0.0,2023-11-21 07:30:00
0.0,0.0,0.0,0.1,0.41,0.0,0.41,0.0,0.0,2023-11-21 07:45:00
0.0,0.0,0.0,0.1,0.35,0.0,0.35,0.0,0.0,2023-11-21 08:00:00
0.1366,0.0,0.0,0.1,0.25,0.0,0.22,0.0,0.06,2023-11-21 08:15:00
0.9751,0.01,0.0,0.1,0.08,0.0,0.0,0.0,0.16,2023-11-21 08:30:00
0.8186,0.0,0.0,0.1,0.07,0.0,0.01,0.0,0.1,2023-11-21 08:45:00
0.3611,0.0,0.0,0.1,0.12,0.0,0.08,0.0,0.08,2023-11-21 09:00:00
0.3621,0.0,0.0,0.1,0.12,0.0,0.08,0.0,0.08,2023-11-21 09:15:00
0.5657,0.0,0.0,0.1,0.12,0.0,0.05,0.0,0.1,2023-11-21 09:30:00
0.5582,0.0,0.0,0.1,0.13,0.0,0.06,0.0,0.1,2023-11-21 09:45:00
0.6579,0.0,0.0,0.1,0.13,0.0,0.04,0.0,0.12,2023-11-21 10:00:00
0.5767,0.0,0.0,0.1,0.13,0.0,0.06,0.0,0.11,2023-11-21 10:15:00
0.7721,0.0,0.0,0.1,0.16,0.0,0.04,0.0,0.16,2023-11-21 10:30:00
0.4321,0.0,0.0,0.1,0.15,0.0,0.08,0.0,0.1,2023-11-21 10:45:00
0.0,0.12,0.0,0.1,0.18,0.0,0.21,0.0,0.14,2023-11-21 11:00:00
0.6001,0.09,0.0,0.1,0.16,0.0,0.07,0.0,0.24,2023-11-21 11:15:00
0.7433,0.0,0.0,0.1,0.18,0.0,0.05,0.0,0.16,2023-11-21 11:30:00
0.8404,0.04,0.0,0.1,0.2,0.0,0.03,0.0,0.26,2023-11-21 11:45:00
0.7761,0.05,0.0,0.1,0.18,0.0,0.04,0.0,0.23,2023-11-21 12:00:00
0.4559,0.0,0.0,0.1,0.28,0.0,0.15,0.0,0.16,2023-11-21 12:15:00
0.1954,0.0,0.0,0.1,0.32,0.0,0.26,0.0,0.1,2023-11-21 12:30:00
0.1126,0.0,0.0,0.1,0.33,0.0,0.29,0.0,0.07,2023-11-21 12:45:00
0.0542,0.0,0.0,0.1,0.34,0.0,0.32,0.0,0.05,2023-11-21 13:00:00
0.5026,0.0,0.0,0.1,0.06,0.0,0.03,0.0,0.06,2023-11-21 13:15:00
0.0792,0.0,0.0,0.1,0.06,0.0,0.05,0.0,0.04,2023-11-21 13:30:00
0.0,0.0,0.0,0.1,0.07,0.0,0.08,0.0,0.02,2023-11-21 13:45:00
0.0,0.0,0.0,0.1,0.1,0.0,0.12,0.0,0.01,2023-11-21 14:00:00
0.0,0.0,0.0,0.1,0.12,0.0,0.14,0.0,0.01,2023-11-21 14:15:00
0.0,0.0,0.0,0.1,0.15,0.0,0.16,0.0,0.0,2023-11-21 14:30:00
0.0,0.0,0.0,0.1,0.12,0.0,0.12,0.0,0.0,2023-11-21 14:45:00
0.0026,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-11-21 15:00:00
0.0,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-11-21 15:15:00
0.0,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-11-21 15:30:00
0.0002,0.0,0.0,0.1,0.21,0.0,0.21,0.0,0.0,2023-11-21 15:45:00
0.0,0.0,0.0,0.1,0.52,0.0,0.52,0.0,0.0,2023-11-21 16:00:00
0.0004,0.0,0.0,0.1,0.17,0.0,0.17,0.0,0.0,2023-11-21 16:15:00
0.0,0.0,0.0,0.1,0.16,0.0,0.16,0.0,0.0,2023-11-21 16:30:00
0.0,0.0,0.0,0.1,0.5,0.0,0.5,0.0,0.0,2023-11-21 16:45:00
0.0004,0.0,0.0,0.1,0.17,0.0,0.17,0.0,0.0,2023-11-21 17:00:00
0.0,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-11-21 17:15:00
0.0004,0.0,0.0,0.1,0.16,0.0,0.16,0.0,0.0,2023-11-21 17:30:00
0.0,0.0,0.0,0.1,0.16,0.0,0.16,0.0,0.0,2023-11-21 17:45:00
0.0004,0.0,0.0,0.1,0.16,0.0,0.16,0.0,0.0,2023-11-21 18:00:00
0.0,0.0,0.0,0.1,0.22,0.0,0.22,0.0,0.0,2023-11-21 18:15:00
0.0001,0.0,0.0,0.1,0.21,0.0,0.21,0.0,0.0,2023-11-21 18:30:00
0.0,0.0,0.0,0.1,0.54,0.0,0.54,0.0,0.0,2023-11-21 18:45:00
0.0001,0.0,0.0,0.1,0.52,0.0,0.52,0.0,0.0,2023-11-21 19:00:00
0.0,0.0,0.0,0.1,0.34,0.0,0.34,0.0,0.0,2023-11-21 19:15:00
0.0,0.0,0.0,0.1,0.34,0.0,0.34,0.0,0.0,2023-11-21 19:30:00
0.0,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-11-21 19:45:00
0.001,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2023-11-21 20:00:00
0.0,0.0,0.0,0.1,0.21,0.0,0.21,0.0,0.0,2023-11-21 20:15:00
0.0,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-11-21 20:30:00
0.0011,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-11-21 20:45:00
0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-11-21 21:00:00
0.0004,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-11-21 21:15:00
0.0005,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-11-21 21:30:00
0.0,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-11-21 21:45:00
0.0,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-11-21 22:00:00
0.0,0.0,0.0,0.1,0.22,0.0,0.22,0.0,0.0,2023-11-21 22:15:00
0.0002,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-11-21 22:30:00
0.0002,0.0,0.0,0.1,0.31,0.0,0.31,0.0,0.0,2023-11-21 22:45:00
0.0,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-21 23:00:00
0.0,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-21 23:15:00
0.0027,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-21 23:30:00
0.001,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-21 23:45:00
0.0,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-22 00:00:00
0.0024,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-11-22 00:15:00
0.0,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-11-22 00:30:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-22 00:45:00
0.0019,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-22 01:00:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-22 01:15:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-22 01:30:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-22 01:45:00
0.0006,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-11-22 02:00:00
0.0,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-11-22 02:15:00
0.0001,0.0,0.0,0.1,0.23,0.0,0.23,0.0,0.0,2023-11-22 02:30:00
0.0,0.0,0.0,0.1,0.38,0.0,0.38,0.0,0.0,2023-11-22 02:45:00
0.0,0.0,0.0,0.1,0.34,0.0,0.34,0.0,0.0,2023-11-22 03:00:00
0.0,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-11-22 03:15:00
0.0006,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-11-22 03:30:00
0.0,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-11-22 03:45:00
0.0,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-11-22 04:00:00
0.0,0.0,0.0,0.1,0.28,0.0,0.28,0.0,0.0,2023-11-22 04:15:00
0.0,0.0,0.0,0.1,0.32,0.0,0.32,0.0,0.0,2023-11-22 04:30:00
0.0,0.0,0.0,0.1,0.23,0.0,0.23,0.0,0.0,2023-11-22 04:45:00
0.0,0.0,0.0,0.1,0.4,0.0,0.4,0.0,0.0,2023-11-22 05:00:00
0.0002,0.0,0.0,0.1,0.38,0.0,0.38,0.0,0.0,2023-11-22 05:15:00
0.0,0.0,0.0,0.1,0.34,0.0,0.34,0.0,0.0,2023-11-22 05:30:00
0.0,0.0,0.0,0.1,0.37,0.0,0.37,0.0,0.0,2023-11-22 05:45:00
0.0,0.0,0.0,0.1,0.4,0.0,0.4,0.0,0.0,2023-11-22 06:00:00
0.0001,0.0,0.0,0.1,0.56,0.0,0.56,0.0,0.0,2023-11-22 06:15:00
0.0001,0.0,0.0,0.1,0.51,0.0,0.51,0.0,0.0,2023-11-22 06:30:00
0.0,0.0,0.0,0.1,0.43,0.0,0.43,0.0,0.0,2023-11-22 06:45:00
0.0,0.0,0.0,0.1,0.62,0.0,0.62,0.0,0.0,2023-11-22 07:00:00
0.0,0.0,0.0,0.1,0.58,0.0,0.58,0.0,0.0,2023-11-22 07:15:00
0.0002,0.0,0.0,0.1,0.41,0.0,0.41,0.0,0.0,2023-11-22 07:30:00
0.0,0.06,0.0,0.1,0.52,0.0,0.56,0.0,0.07,2023-11-22 07:45:00
0.0,0.09,0.0,0.1,0.43,0.0,0.48,0.0,0.09,2023-11-22 08:00:00
0.0,0.15,0.0,0.1,0.25,0.0,0.29,0.0,0.16,2023-11-22 08:15:00
0.0,0.22,0.0,0.1,0.37,0.0,0.41,0.0,0.23,2023-11-22 08:30:00
0.0,0.15,0.0,0.1,0.39,0.0,0.41,0.0,0.18,2023-11-22 08:45:00
0.5541,0.05,0.0,0.1,0.26,0.0,0.11,0.0,0.23,2023-11-22 09:00:00
0.3015,0.0,0.0,0.1,0.65,0.0,0.45,0.0,0.23,2023-11-22 09:15:00
0.7863,0.01,0.0,0.1,0.42,0.0,0.09,0.0,0.39,2023-11-22 09:30:00
0.8707,0.1,0.0,0.1,0.27,0.0,0.04,0.0,0.38,2023-11-22 09:45:00
0.8097,0.02,0.0,0.1,0.4,0.0,0.08,0.0,0.39,2023-11-22 10:00:00
0.684,0.0,0.0,0.1,0.45,0.0,0.14,0.0,0.34,2023-11-22 10:15:00
0.8703,0.07,0.0,0.1,0.32,0.0,0.04,0.0,0.39,2023-11-22 10:30:00
0.813,0.0,0.0,0.1,0.43,0.0,0.08,0.0,0.39,2023-11-22 10:45:00
0.7242,0.0,0.0,0.1,0.54,0.0,0.15,0.0,0.43,2023-11-22 11:00:00
0.6244,0.05,0.0,0.1,0.6,0.0,0.22,0.0,0.47,2023-11-22 11:15:00
0.8491,0.17,0.0,0.1,0.38,0.0,0.06,0.043,0.55,2023-11-22 11:30:00
0.9907,0.32,0.0,0.1,0.29,0.0,0.0,0.0704,0.67,2023-11-22 11:45:00
0.9628,0.58,0.0,0.1,0.06,0.0,0.0,0.1219,0.7,2023-11-22 12:00:00
0.9815,0.31,0.0,0.1,0.08,0.0,0.0,0.1493,0.44,2023-11-22 12:15:00
0.9908,0.33,0.0,0.1,0.25,0.0,0.0,0.1802,0.64,2023-11-22 12:30:00
0.9617,0.69,0.0,0.1,0.09,0.0,0.0,0.2419,0.85,2023-11-22 12:45:00
0.9406,0.74,0.0,0.09,0.07,0.0,0.0,0.3037,0.87,2023-11-22 13:00:00
0.9589,0.72,0.0,0.1,0.06,0.0,0.0,0.3654,0.84,2023-11-22 13:15:00
0.9807,0.63,0.0,0.1,0.06,0.0,0.0,0.4203,0.75,2023-11-22 13:30:00
0.9831,0.6,0.0,0.1,0.07,0.0,0.0,0.4717,0.73,2023-11-22 13:45:00
0.9898,0.21,0.0,0.1,0.07,0.0,0.0,0.4923,0.33,2023-11-22 14:00:00
0.988,0.12,0.0,0.1,0.06,0.0,0.0,0.5026,0.23,2023-11-22 14:15:00
0.9933,0.05,0.0,0.1,0.06,0.0,0.0,0.5094,0.17,2023-11-22 14:30:00
0.9928,0.01,0.0,0.1,0.06,0.0,0.0,0.5026,0.1,2023-11-22 14:45:00
0.9944,0.0,0.07,0.1,0.1,0.0,0.0,0.4957,0.05,2023-11-22 15:00:00
0.997,0.0,0.34,0.1,0.33,0.0,0.0,0.4649,0.02,2023-11-22 15:15:00
0.9948,0.0,0.36,0.1,0.33,0.0,0.0,0.434,0.0,2023-11-22 15:30:00
0.9835,0.0,0.43,0.1,0.4,0.01,0.01,0.3928,0.0,2023-11-22 15:45:00
0.9966,0.0,0.33,0.1,0.3,0.0,0.0,0.3654,0.0,2023-11-22 16:00:00
0.9965,0.0,0.24,0.1,0.21,0.0,0.0,0.3414,0.0,2023-11-22 16:15:00
0.9897,0.0,0.08,0.1,0.05,0.0,0.0,0.3345,0.0,2023-11-22 16:30:00
0.9944,0.0,0.09,0.1,0.07,0.0,0.0,0.3277,0.0,2023-11-22 16:45:00
0.8795,0.0,0.71,0.09,0.69,0.08,0.08,0.2609,0.0,2023-11-22 17:00:00
0.8493,0.0,0.3,0.08,0.28,0.04,0.04,0.2316,0.0,2023-11-22 17:15:00
0.9978,0.0,0.27,0.1,0.24,0.0,0.0,0.2076,0.0,2023-11-22 17:30:00
0.9976,0.0,0.23,0.1,0.21,0.0,0.0,0.187,0.0,2023-11-22 17:45:00
0.9959,0.0,0.22,0.1,0.2,0.0,0.0,0.1665,0.0,2023-11-22 18:00:00
0.9958,0.0,0.13,0.1,0.1,0.0,0.0,0.1562,0.0,2023-11-22 18:15:00
0.995,0.0,0.16,0.1,0.14,0.0,0.0,0.1425,0.0,2023-11-22 18:30:00
0.9978,0.0,0.26,0.1,0.24,0.0,0.0,0.1185,0.0,2023-11-22 18:45:00
0.998,0.0,0.27,0.1,0.25,0.0,0.0,0.091,0.0,2023-11-22 19:00:00
0.9972,0.0,0.24,0.1,0.21,0.0,0.0,0.0704,0.0,2023-11-22 19:15:00
0.9962,0.0,0.14,0.1,0.11,0.0,0.0,0.0567,0.0,2023-11-22 19:30:00
0.9961,0.0,0.18,0.1,0.16,0.0,0.0,0.0396,0.0,2023-11-22 19:45:00
0.9976,0.0,0.24,0.1,0.22,0.0,0.0,0.019,0.0,2023-11-22 20:00:00
0.9978,0.0,0.25,0.1,0.23,0.0,0.0,-0.0085,0.0,2023-11-22 20:15:00
0.0898,0.0,0.03,0.1,0.23,0.0,0.21,0.0,0.0,2023-11-22 20:30:00
0.0009,0.0,0.0,0.1,0.07,0.0,0.07,0.0,0.0,2023-11-22 20:45:00
0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.0,2023-11-22 21:00:00
0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.0,2023-11-22 21:15:00
0.0005,0.0,0.0,0.1,0.18,0.0,0.18,0.0,0.0,2023-11-22 21:30:00
0.0,0.0,0.0,0.1,0.18,0.0,0.18,0.0,0.0,2023-11-22 21:45:00
0.0,0.0,0.0,0.1,0.24,0.0,0.24,0.0,0.0,2023-11-22 22:00:00
0.0,0.0,0.0,0.1,0.39,0.0,0.39,0.0,0.0,2023-11-22 22:15:00
0.0,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-11-22 22:30:00
0.0011,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-11-22 22:45:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-22 23:00:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-22 23:15:00
0.0006,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-22 23:30:00
0.0003,0.0,0.0,0.1,0.18,0.0,0.18,0.0,0.0,2023-11-22 23:45:00
0.0,0.0,0.0,0.1,0.18,0.0,0.18,0.0,0.0,2023-11-23 00:00:00
0.0,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-11-23 00:15:00
0.0011,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-23 00:30:00
0.0,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-11-23 00:45:00
0.0,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-23 01:00:00
0.002,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-23 01:15:00
0.0,0.0,0.0,0.1,0.12,0.0,0.12,0.0,0.0,2023-11-23 01:30:00
0.0002,0.0,0.0,0.1,0.17,0.0,0.17,0.0,0.0,2023-11-23 01:45:00
0.0,0.0,0.0,0.1,0.19,0.0,0.19,0.0,0.0,2023-11-23 02:00:00
0.0,0.0,0.0,0.1,0.33,0.0,0.33,0.0,0.0,2023-11-23 02:15:00
0.0,0.0,0.0,0.1,0.29,0.0,0.29,0.0,0.0,2023-11-23 02:30:00
0.0009,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-23 02:45:00
0.0007,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-11-23 03:00:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-23 03:15:00
0.0013,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-23 03:30:00
0.0,0.0,0.0,0.1,0.12,0.0,0.12,0.0,0.0,2023-11-23 03:45:00
0.0001,0.0,0.0,0.1,0.21,0.0,0.21,0.0,0.0,2023-11-23 04:00:00
0.0001,0.0,0.0,0.1,0.25,0.0,0.25,0.0,0.0,2023-11-23 04:15:00
0.0,0.0,0.0,0.1,0.33,0.0,0.33,0.0,0.0,2023-11-23 04:30:00
0.0,0.0,0.0,0.1,0.35,0.0,0.35,0.0,0.0,2023-11-23 04:45:00
0.0002,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.0,2023-11-23 05:00:00
0.0,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-23 05:15:00
0.0011,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-23 05:30:00
0.0,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-11-23 05:45:00
0.0007,0.0,0.0,0.1,0.14,0.0,0.14,0.0,0.0,2023-11-23 06:00:00
0.0,0.0,0.0,0.1,0.18,0.0,0.18,0.0,0.0,2023-11-23 06:15:00
0.0005,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.0,2023-11-23 06:30:00
0.0,0.0,0.0,0.1,0.41,0.0,0.41,0.0,0.0,2023-11-23 06:45:00
0.0001,0.0,0.0,0.1,0.48,0.0,0.48,0.0,0.0,2023-11-23 07:00:00
0.0,0.0,0.0,0.1,0.58,0.0,0.58,0.0,0.0,2023-11-23 07:15:00
0.0001,0.0,0.0,0.1,0.48,0.0,0.48,0.0,0.0,2023-11-23 07:30:00
0.0,0.0,0.0,0.1,0.4,0.0,0.4,0.0,0.0,2023-11-23 07:45:00
0.0,0.0,0.0,0.1,0.33,0.0,0.33,0.0,0.0,2023-11-23 08:00:00
0.0,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-11-23 08:15:00
0.0003,0.0,0.0,0.1,0.11,0.0,0.11,0.0,0.0,2023-11-23 08:30:00
0.0,0.0,0.0,0.1,0.08,0.0,0.08,0.0,0.0,2023-11-23 08:45:00
0.0009,0.0,0.0,0.1,0.07,0.0,0.07,0.0,0.0,2023-11-23 09:00:00
0.0001,0.0,0.0,0.1,0.24,0.0,0.24,0.0,0.0,2023-11-23 09:15:00
0.0,0.0,0.0,0.1,0.42,0.0,0.42,0.0,0.0,2023-11-23 09:30:00
0.0,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-11-23 09:45:00
0.0016,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-11-23 10:00:00
0.0,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-11-23 10:15:00
0.0007,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-11-23 10:30:00
0.0,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-11-23 10:45:00
0.0005,0.0,0.0,0.1,0.12,0.0,0.12,0.0,0.0,2023-11-23 11:00:00
0.0,0.0,0.0,0.1,0.19,0.0,0.19,0.0,0.0,2023-11-23 11:15:00
0.0002,0.0,0.0,0.1,0.31,0.0,0.31,0.0,0.0,2023-11-23 11:30:00
0.0,0.0,0.0,0.1,0.33,0.0,0.33,0.0,0.0,2023-11-23 11:45:00
0.0001,0.0,0.0,0.1,0.39,0.0,0.39,0.0,0.0,2023-11-23 12:00:00
0.0,0.01,0.0,0.1,0.12,0.0,0.14,0.0,0.03,2023-11-23 12:15:00
0.0,0.03,0.0,0.1,0.07,0.0,0.12,0.0,0.04,2023-11-23 12:30:00
0.0,0.01,0.0,0.1,0.07,0.0,0.09,0.0,0.03,2023-11-23 12:45:00
0.0,0.0,0.0,0.1,0.07,0.0,0.08,0.0,0.03,2023-11-23 13:00:00
0.0,0.0,0.0,0.1,0.14,0.0,0.15,0.0,0.02,2023-11-23 13:15:00
0.0,0.0,0.0,0.1,0.14,0.0,0.15,0.0,0.02,2023-11-23 13:30:00
0.0,0.0,0.0,0.1,0.16,0.0,0.18,0.0,0.01,2023-11-23 13:45:00
0.0,0.0,0.0,0.1,0.14,0.0,0.16,0.0,0.02,2023-11-23 14:00:00
0.0,0.0,0.0,0.1,0.13,0.0,0.15,0.0,0.01,2023-11-23 14:15:00
0.0,0.0,0.0,0.1,0.12,0.0,0.15,0.0,0.0,2023-11-23 14:30:00
0.0,0.0,0.0,0.1,0.2,0.0,0.22,0.0,0.0,2023-11-23 14:45:00
0.0,0.0,0.0,0.1,0.19,0.0,0.19,0.0,0.0,2023-11-23 15:00:00
0.0,0.0,0.0,0.1,0.29,0.0,0.29,0.0,0.0,2023-11-23 15:15:00
0.0001,0.0,0.0,0.1,0.24,0.0,0.24,0.0,0.0,2023-11-23 15:30:00
0.0001,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-11-23 15:45:00
0.0,0.0,0.0,0.1,0.27,0.0,0.27,0.0,0.0,2023-11-23 16:00:00
0.0,0.0,0.0,0.1,0.36,0.0,0.36,0.0,0.0,2023-11-23 16:15:00
0.0,0.0,0.0,0.1,0.63,0.0,0.63,0.0,0.0,2023-11-23 16:30:00
0.0001,0.0,0.0,0.1,0.41,0.0,0.41,0.0,0.0,2023-11-23 16:45:00
0.0,0.0,0.0,0.1,0.34,0.0,0.34,0.0,0.0,2023-11-23 17:00:00
0.0001,0.0,0.0,0.1,0.37,0.0,0.37,0.0,0.0,2023-11-23 17:15:00
0.0,0.0,0.0,0.1,0.21,0.0,0.21,0.0,0.0,2023-11-23 17:30:00
0.0001,0.0,0.0,0.1,0.26,0.0,0.26,0.0,0.0,2023-11-23 17:45:00
0.0,0.0,0.0,0.1,0.47,0.0,0.47,0.0,0.0,2023-11-23 18:00:00
0.0002,0.0,0.0,0.1,0.31,0.0,0.31,0.0,0.0,2023-11-23 18:15:00
0.0,0.0,0.0,0.1,0.39,0.0,0.39,0.0,0.0,2023-11-23 18:30:00
0.0001,0.0,0.0,0.1,0.3,0.0,0.3,0.0,0.0,2023-11-23 18:45:00
0.0,0.0,0.0,0.1,0.4,0.0,0.4,0.0,0.0,2023-11-23 19:00:00
0.0002,0.0,0.0,0.1,0.37,0.0,0.37,0.0,0.0,2023-11-23 19:15:00
0.0,0.0,0.0,0.1,0.28,0.0,0.28,0.0,0.0,2023-11-23 19:30:00
0.0,0.0,0.0,0.1,0.19,0.0,0.19,0.0,0.0,2023-11-23 19:45:00
0.0001,0.0,0.0,0.1,0.36,0.0,0.36,0.0,0.0,2023-11-23 20:00:00
0.0,0.0,0.0,0.1,0.26,0.0,0.26,0.0,0.0,2023-11-23 20:15:00
0.0001,0.0,0.0,0.1,0.32,0.0,0.31,0.0,0.0,2023-11-23 20:30:00
0.0,0.0,0.0,0.1,0.26,0.0,0.26,0.0,0.0,2023-11-23 20:45:00
0.0015,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-11-23 21:00:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-23 21:15:00
0.0,0.23,0.0,0.1,0.06,0.0,0.3,0.0,0.0,2023-11-23 21:30:00
0.0,0.27,0.0,0.1,0.05,0.0,0.34,0.0,0.0,2023-11-23 21:45:00
0.0006,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-11-23 22:00:00
0.0,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-11-23 22:15:00
0.0,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-23 22:30:00
0.0013,0.0,0.0,0.1,0.05,0.0,0.05,0.0,0.0,2023-11-23 22:45:00
0.0,0.0,0.0,0.1,0.06,0.0,0.06,0.0,0.0,2023-11-23 23:00:00
0.0,0.0,0.0,0.1,0.04,0.0,0.04,0.0,0.0,2023-11-23 23:15:00
0.0021,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-23 23:30:00
0.0009,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-23 23:45:00
0.0,0.0,0.0,0.1,0.15,0.0,0.15,0.0,0.0,2023-11-24 00:00:00
0.0003,0.0,0.0,0.1,0.29,0.0,0.29,0.0,0.0,2023-11-24 00:15:00
0.0,0.0,0.0,0.1,0.28,0.0,0.28,0.0,0.0,2023-11-24 00:30:00
0.0,0.0,0.0,0.1,0.13,0.0,0.13,0.0,0.0,2023-11-24 00:45:00
0.0,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-24 01:00:00
0.0,0.0,0.0,0.1,0.03,0.0,0.03,0.0,0.0,2023-11-24 01:15:00
