autarky,bat_power_in,bat_power_out,consumed_production,consumption,grid_power_in,grid_power_out,startTimestamp,stateOfCharge,solarProduction,timespanSeconds,consumed_solar,hourTimestamp,dayTimestamp,weekTimestamp,monthTimestamp,yearTimestamp
0.890339,0.0029,0.2061,0.966619,0.1281,0.0039,0.014,2023-08-24 02:00:00,0.87852,0.0,3600,11404.68775,2023-08-24 02:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.895353,0.0025,0.2085,0.967328,0.1287,0.0039,0.0135,2023-08-24 02:15:00,0.87515,0.0,3600,11522.070147,2023-08-24 02:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.892251,0.0026,0.208,0.965715,0.1282,0.0041,0.0138,2023-08-24 02:30:00,0.86841,0.0,3600,11440.332447,2023-08-24 02:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.894343,0.0027,0.2071,0.965863,0.1278,0.004,0.0135,2023-08-24 02:45:00,0.86503,0.0,3600,11428.027066,2023-08-24 02:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.913629,0.0023,0.2214,0.968411,0.1396,0.0042,0.0121,2023-08-24 03:00:00,0.85829,0.0,3600,12756.542751,2023-08-24 03:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.944452,0.0019,0.2507,0.977988,0.166,0.0035,0.0092,2023-08-24 03:15:00,0.85155,0.0,3600,15680.859357,2023-08-24 03:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.983229,0.0012,0.4964,0.992545,0.4095,0.003,0.0069,2023-08-24 03:30:00,0.82794,0.0,3600,40266.309049,2023-08-24 03:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.99338,0.0005,0.7551,0.995508,0.6652,0.003,0.0044,2023-08-24 03:45:00,0.79759,0.0,3600,66078.419545,2023-08-24 03:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.996686,0.0,0.7624,0.996728,0.6717,0.0022,0.0022,2023-08-24 04:00:00,0.79422,0.0,3600,66943.065077,2023-08-24 04:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.996636,0.0,0.7584,0.996695,0.6687,0.0022,0.0022,2023-08-24 04:15:00,0.78748,0.0,3600,66649.999952,2023-08-24 04:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.996113,0.0,0.5353,0.995785,0.4449,0.0019,0.0017,2023-08-24 04:30:00,0.78073,0.0,3600,44317.675299,2023-08-24 04:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.993489,0.0,0.2954,0.993541,0.2059,0.0013,0.0013,2023-08-24 04:45:00,0.77399,0.0,3600,20459.667203,2023-08-24 04:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.993195,0.0,0.299,0.993288,0.2089,0.0014,0.0014,2023-08-24 05:00:00,0.76725,0.0,3600,20751.562446,2023-08-24 05:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.99332,0.0,0.2968,0.993287,0.2067,0.0014,0.0014,2023-08-24 05:15:00,0.7605,0.0,3600,20533.788604,2023-08-24 05:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.992938,0.0,0.2932,0.992858,0.2038,0.0015,0.0014,2023-08-24 05:30:00,0.75376,0.0,3600,20240.429947,2023-08-24 05:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.978324,0.0006,0.278,0.98998,0.1909,0.0019,0.0041,2023-08-24 05:45:00,0.74701,0.0,3600,18679.882131,2023-08-24 05:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.958779,0.0013,0.2547,0.985226,0.1718,0.0025,0.0071,2023-08-24 06:00:00,0.74364,0.0,3600,16470.020124,2023-08-24 06:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.934856,0.002,0.2312,0.97826,0.1518,0.0032,0.0099,2023-08-24 06:15:00,0.74027,0.0,3600,14189.355941,2023-08-24 06:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.902921,0.0026,0.209,0.969783,0.1329,0.0037,0.0129,2023-08-24 06:30:00,0.73353,0.0,3600,11997.558599,2023-08-24 06:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.888055,0.0028,0.1981,0.966073,0.1248,0.0039,0.014,2023-08-24 06:45:00,0.73015,0.0,3600,11086.816883,2023-08-24 06:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.890686,0.0026,0.2013,0.966184,0.1271,0.004,0.0139,2023-08-24 07:00:00,0.72678,0.0,3600,11322.852041,2023-08-24 07:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.970485,0.002,0.474,0.99079,0.3974,0.0036,0.0117,2023-08-24 07:15:00,0.69643,0.0,3600,38567.674413,2023-08-24 07:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.988262,0.0013,0.846,0.995709,0.7663,0.0033,0.009,2023-08-24 07:30:00,0.65934,0.0,3600,75731.736681,2023-08-24 07:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.993214,0.0008,1.0769,0.996475,0.992,0.0035,0.0067,2023-08-24 07:45:00,0.63574,0.0,3600,98529.883089,2023-08-24 07:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.994616,0.0006,1.0855,0.996781,0.9984,0.0032,0.0054,2023-08-24 08:00:00,0.629,0.0,3600,99299.999006,2023-08-24 08:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.991141,0.0009,0.8351,0.994776,0.7472,0.0039,0.0066,2023-08-24 08:15:00,0.62225,0.0,3600,74062.986624,2023-08-24 08:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.984456,0.0009,0.4909,0.990957,0.4119,0.0037,0.0064,2023-08-24 08:30:00,0.61551,0.0118,3600,40547.266784,2023-08-24 08:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.988007,0.0005,0.5463,0.992504,0.4908,0.0037,0.0059,2023-08-24 08:45:00,0.58853,0.0443,3600,48489.552201,2023-08-24 08:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.987289,0.0003,1.0955,0.990753,1.0692,0.0099,0.0136,2023-08-24 09:00:00,0.53121,0.0846,3600,105556.641855,2023-08-24 09:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.990962,0.0,1.5512,0.992909,1.5837,0.0112,0.0143,2023-08-24 09:15:00,0.484,0.1578,3600,156940.532632,2023-08-24 09:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.987767,0.0311,1.6295,0.989317,1.7664,0.0188,0.0216,2023-08-24 09:30:00,0.47388,0.3161,3600,174476.752457,2023-08-24 09:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.984903,0.1424,1.2994,0.98652,1.527,0.0205,0.0231,2023-08-24 09:45:00,0.484,0.5366,3600,150394.634491,2023-08-24 09:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.983572,0.4261,0.6889,0.98333,1.0017,0.0167,0.0165,2023-08-24 10:00:00,0.5076,0.9236,3600,98526.267346,2023-08-24 10:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.968246,0.7439,0.1578,0.967229,0.5217,0.0171,0.0166,2023-08-24 10:15:00,0.53458,1.3072,3600,50512.207508,2023-08-24 10:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.966329,1.051,0.0001,0.965824,0.3583,0.0123,0.0121,2023-08-24 10:30:00,0.56493,1.6129,3600,34618.74881,2023-08-24 10:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.965098,1.3496,0.0,0.964689,0.3551,0.0125,0.0124,2023-08-24 10:45:00,0.59865,1.9113,3600,34270.020006,2023-08-24 10:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.96451,1.5418,0.0,0.964197,0.3488,0.0125,0.0124,2023-08-24 11:00:00,0.63911,2.1005,3600,33637.303619,2023-08-24 11:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.967185,1.7324,0.0,0.966893,0.3489,0.0116,0.0114,2023-08-24 11:15:00,0.67957,2.2937,3600,33745.701833,2023-08-24 11:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.969622,2.0125,0.0,0.96917,0.3471,0.0107,0.0105,2023-08-24 11:30:00,0.72678,2.5764,3600,33654.980284,2023-08-24 11:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.976339,2.3037,0.0,0.975808,0.3535,0.0086,0.0084,2023-08-24 11:45:00,0.78411,2.8811,3600,34513.5741,2023-08-24 11:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.980577,2.5591,0.0,0.980316,0.3157,0.0062,0.0061,2023-08-24 12:00:00,0.84143,3.1021,3600,30961.719126,2023-08-24 12:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.981916,2.7507,0.0,0.981655,0.2684,0.0049,0.0049,2023-08-24 12:15:00,0.89538,3.2502,3600,26358.300672,2023-08-24 12:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.984071,2.8397,0.0,0.98413,0.2262,0.0036,0.0036,2023-08-24 12:30:00,0.9527,3.2974,3600,22261.52354,2023-08-24 12:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.985083,2.7737,0.0,0.985169,0.278,0.0041,0.0041,2023-08-24 12:45:00,0.99991,3.2797,3600,27382.227112,2023-08-24 12:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.987978,2.7834,0.0,0.987882,0.3912,0.0047,0.0047,2023-08-24 13:00:00,0.99991,3.4057,3600,38651.563037,2023-08-24 13:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.990589,2.2479,0.0021,0.985155,0.4928,0.0074,0.0046,2023-08-24 13:15:00,1.0,2.9583,3600,48814.356757,2023-08-24 13:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.991887,1.5405,0.0054,0.98356,0.4973,0.0082,0.004,2023-08-24 13:30:00,1.0,2.2341,3600,49321.583782,2023-08-24 13:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.986553,0.906,0.0092,0.982265,0.5501,0.0098,0.0074,2023-08-24 13:45:00,1.0,1.6283,3600,54272.753285,2023-08-24 13:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.970577,0.1667,0.0145,0.967265,0.6565,0.0216,0.0193,2023-08-24 14:00:00,1.0,0.9662,3600,63721.388788,2023-08-24 14:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.967118,0.0023,0.0156,0.963949,0.5703,0.0206,0.0188,2023-08-24 14:15:00,1.0,0.705,3600,55155.956924,2023-08-24 14:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.968253,0.0024,0.0157,0.96515,0.5891,0.0206,0.0187,2023-08-24 14:30:00,1.0,0.7215,3600,57039.162345,2023-08-24 14:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.976634,0.0019,0.0151,0.972133,0.6753,0.0189,0.0158,2023-08-24 14:45:00,1.0,0.8101,3600,65956.345335,2023-08-24 14:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.996143,0.0005,0.0131,0.988737,0.7443,0.0084,0.0029,2023-08-24 15:00:00,1.0,0.8823,3600,74147.26725,2023-08-24 15:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.996829,0.0004,0.0131,0.992589,1.0136,0.0075,0.0032,2023-08-24 15:15:00,1.0,1.1549,3600,101037.987089,2023-08-24 15:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.99753,0.0007,0.0131,0.99432,1.3231,0.0075,0.0033,2023-08-24 15:30:00,1.0,1.4688,3600,131982.619135,2023-08-24 15:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.998742,0.0005,0.013,0.992998,1.3489,0.0095,0.0017,2023-08-24 15:45:00,1.0,1.4975,3600,134717.768895,2023-08-24 15:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.998609,0.0003,0.013,0.992213,1.0968,0.0086,0.0015,2023-08-24 16:00:00,1.0,1.2449,3600,109531.838471,2023-08-24 16:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.998554,0.0003,0.013,0.989749,0.8476,0.0088,0.0012,2023-08-24 16:15:00,1.0,0.9936,3600,84633.692535,2023-08-24 16:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.998277,0.0,0.0131,0.984343,0.5431,0.0086,0.0009,2023-08-24 16:30:00,1.0,0.6872,3600,54212.695684,2023-08-24 16:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.997579,0.0,0.0131,0.977082,0.2973,0.007,0.0007,2023-08-24 16:45:00,1.0,0.4411,3600,29656.152146,2023-08-24 16:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.995659,0.0001,0.0131,0.975057,0.2816,0.0072,0.0012,2023-08-24 17:00:00,1.0,0.4259,3600,28040.234459,2023-08-24 17:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.996228,0.0001,0.0131,0.976639,0.3003,0.0072,0.0011,2023-08-24 17:15:00,1.0,0.445,3600,29917.968364,2023-08-24 17:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.995178,0.0002,0.0135,0.97684,0.3054,0.0072,0.0015,2023-08-24 17:30:00,1.0,0.4497,3600,30393.360246,2023-08-24 17:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.988555,0.0004,0.0252,0.968989,0.3303,0.0105,0.0038,2023-08-24 17:45:00,1.0,0.4647,3600,32653.222222,2023-08-24 17:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.988938,0.0005,0.0252,0.968774,0.3321,0.0106,0.0037,2023-08-24 18:00:00,1.0,0.4663,3600,32845.118139,2023-08-24 18:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.987997,0.0006,0.0252,0.966836,0.3111,0.0105,0.0037,2023-08-24 18:15:00,1.0,0.4453,3600,30739.063123,2023-08-24 18:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.986267,0.0006,0.0248,0.962878,0.2736,0.0104,0.0038,2023-08-24 18:30:00,1.0,0.4066,3600,26986.718633,2023-08-24 18:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.992098,0.0003,0.0158,0.972772,0.2098,0.0058,0.0017,2023-08-24 18:45:00,1.0,0.347,3600,20818.555019,2023-08-24 18:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.99083,0.0002,0.0233,0.975503,0.1676,0.0042,0.0015,2023-08-24 19:00:00,1.0,0.2935,3600,16608.789185,2023-08-24 19:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.987148,0.0,0.0248,0.968511,0.1294,0.0042,0.0017,2023-08-24 19:15:00,1.0,0.2548,3600,12774.316762,2023-08-24 19:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.989652,0.0,0.0248,0.965655,0.1239,0.0044,0.0013,2023-08-24 19:30:00,1.0,0.2508,3600,12262.402375,2023-08-24 19:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.959377,0.0011,0.1783,0.958148,0.3,0.0126,0.0122,2023-08-24 19:45:00,0.99991,0.2704,3600,28778.320611,2023-08-24 19:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.872105,0.0068,0.4196,0.88467,0.5987,0.0681,0.0766,2023-08-24 20:00:00,0.99991,0.3194,3600,52214.549415,2023-08-24 20:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.90695,0.007,0.7562,0.916833,0.9401,0.0773,0.0875,2023-08-24 20:15:00,0.99991,0.3164,3600,85258.982495,2023-08-24 20:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.909803,0.0085,0.7998,0.921031,0.9714,0.0758,0.0876,2023-08-24 20:30:00,0.99317,0.2932,3600,88378.810691,2023-08-24 20:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.907925,0.0074,0.7175,0.918016,0.8327,0.0675,0.0767,2023-08-24 20:45:00,0.98642,0.2411,3600,75601.757227,2023-08-24 20:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.978812,0.0017,0.5445,0.979261,0.5716,0.0118,0.0121,2023-08-24 21:00:00,0.97968,0.161,3600,55951.368659,2023-08-24 21:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.995612,0.0025,0.2326,0.995529,0.2588,0.0012,0.0011,2023-08-24 21:15:00,0.97631,0.1621,3600,25767.675954,2023-08-24 21:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.995295,0.0013,0.2644,0.995415,0.2843,0.0013,0.0013,2023-08-24 21:30:00,0.96956,0.1601,3600,28300.585573,2023-08-24 21:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.995749,0.0013,0.313,0.995831,0.3212,0.0013,0.0014,2023-08-24 21:45:00,0.95945,0.1385,3600,31982.227179,2023-08-24 21:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.960406,0.0018,0.3445,0.99543,0.3559,0.0016,0.0141,2023-08-24 22:00:00,0.94933,0.1156,3600,34181.445658,2023-08-24 22:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.963302,0.0008,0.4342,0.995654,0.3865,0.0016,0.0142,2023-08-24 22:15:00,0.93922,0.0473,3600,37228.612057,2023-08-24 22:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.964662,0.0005,0.4788,0.995909,0.3982,0.0016,0.0141,2023-08-24 22:30:00,0.9291,0.0049,3600,38414.647253,2023-08-24 22:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.964647,0.0005,0.4791,0.995923,0.3977,0.0016,0.0141,2023-08-24 22:45:00,0.91898,0.0,3600,38362.792764,2023-08-24 22:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.996147,0.0,0.493,0.996142,0.3971,0.0015,0.0015,2023-08-24 23:00:00,0.9055,0.0,3600,39559.472714,2023-08-24 23:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.995954,0.0,0.4927,0.995966,0.3975,0.0016,0.0016,2023-08-24 23:15:00,0.89538,0.0,3600,39589.161587,2023-08-24 23:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.996103,0.0,0.4946,0.996113,0.3987,0.0015,0.0016,2023-08-24 23:30:00,0.88527,0.0,3600,39716.502694,2023-08-24 23:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.996076,0.0,0.493,0.9961,0.3977,0.0016,0.0016,2023-08-24 23:45:00,0.87515,0.0,3600,39612.696372,2023-08-24 23:00,2023-08-24,2023-08-21,2023-08-01,2023-01-01
0.995167,0.0,0.5603,0.996078,0.4648,0.0018,0.0022,2023-08-25 00:00:00,0.85829,0.0,3600,46253.514298,2023-08-25 00:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.994195,0.0002,0.5941,0.994355,0.4971,0.0028,0.0029,2023-08-25 00:15:00,0.8448,0.0,3600,49420.801823,2023-08-25 00:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.993119,0.0002,0.5475,0.993289,0.4512,0.003,0.0031,2023-08-25 00:30:00,0.83806,0.0,3600,44808.300422,2023-08-25 00:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.986343,0.0007,0.4819,0.990741,0.3878,0.0036,0.0053,2023-08-25 00:45:00,0.83469,0.0,3600,38254.688004,2023-08-25 00:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.98893,0.0008,0.5738,0.992595,0.4811,0.0035,0.0053,2023-08-25 01:00:00,0.81108,0.0,3600,47579.882526,2023-08-25 01:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.99081,0.0007,0.6796,0.99484,0.5912,0.003,0.0054,2023-08-25 01:15:00,0.78748,0.0,3600,58572.362184,2023-08-25 01:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.987056,0.0013,0.6571,0.99408,0.5725,0.0034,0.0074,2023-08-25 01:30:00,0.78411,0.0,3600,56505.860954,2023-08-25 01:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.984844,0.0015,0.6467,0.99394,0.5657,0.0034,0.0086,2023-08-25 01:45:00,0.77736,0.0,3600,55708.302246,2023-08-25 01:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.969372,0.0018,0.4169,0.989324,0.339,0.0035,0.0104,2023-08-25 02:00:00,0.77399,0.0,3600,32858.690103,2023-08-25 02:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.915517,0.0022,0.2154,0.973286,0.1385,0.0035,0.0117,2023-08-25 02:15:00,0.76725,0.0,3600,12677.051126,2023-08-25 02:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.912686,0.0023,0.2167,0.97107,0.1393,0.0038,0.0122,2023-08-25 02:30:00,0.76387,0.0,3600,12712.011134,2023-08-25 02:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.946096,0.0015,0.2446,0.980004,0.1618,0.0031,0.0087,2023-08-25 02:45:00,0.75713,0.0,3600,15306.055041,2023-08-25 02:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.967734,0.0012,0.2708,0.986265,0.1846,0.0025,0.006,2023-08-25 03:00:00,0.75039,0.0,3600,17860.741926,2023-08-25 03:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.981936,0.0006,0.291,0.990736,0.2032,0.0019,0.0037,2023-08-25 03:15:00,0.74364,0.0,3600,19948.633415,2023-08-25 03:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.995835,0.0,0.3044,0.995799,0.2143,0.0009,0.0009,2023-08-25 03:30:00,0.7369,0.0,3600,21341.992912,2023-08-25 03:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.995849,0.0,0.3025,0.995822,0.2138,0.0009,0.0009,2023-08-25 03:45:00,0.73015,0.0,3600,21295.605175,2023-08-25 03:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.995812,0.0,0.2999,0.995794,0.2113,0.0009,0.0009,2023-08-25 04:00:00,0.72341,0.0,3600,21039.648397,2023-08-25 04:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.995798,0.0,0.2989,0.995779,0.2092,0.0009,0.0009,2023-08-25 04:15:00,0.71667,0.0,3600,20827.735077,2023-08-25 04:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.995825,0.0,0.2982,0.995839,0.2087,0.0009,0.0009,2023-08-25 04:30:00,0.70992,0.0,3600,20778.515091,2023-08-25 04:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.995828,0.0,0.3021,0.995846,0.2123,0.0009,0.0009,2023-08-25 04:45:00,0.70318,0.0,3600,21142.675231,2023-08-25 04:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.995782,0.0,0.3029,0.9958,0.2123,0.0009,0.0009,2023-08-25 05:00:00,0.69643,0.0,3600,21141.698482,2023-08-25 05:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.995682,0.0,0.2993,0.995691,0.2087,0.0009,0.0009,2023-08-25 05:15:00,0.68969,0.0,3600,20784.863167,2023-08-25 05:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.995528,0.0,0.3009,0.995592,0.2116,0.0009,0.0009,2023-08-25 05:30:00,0.68295,0.0,3600,21064.746075,2023-08-25 05:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.995673,0.0,0.3005,0.995715,0.2108,0.0009,0.0009,2023-08-25 05:45:00,0.6762,0.0,3600,20990.039239,2023-08-25 05:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.995575,0.0,0.3449,0.996157,0.256,0.001,0.0011,2023-08-25 06:00:00,0.66609,0.0,3600,25489.843595,2023-08-25 06:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.997751,0.0,0.6838,0.998108,0.5957,0.0011,0.0013,2023-08-25 06:15:00,0.629,0.0,3600,59434.766669,2023-08-25 06:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.997531,0.0,0.7457,0.99755,0.6565,0.0016,0.0016,2023-08-25 06:30:00,0.61551,0.0,3600,65491.015798,2023-08-25 06:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.997532,0.0,0.7452,0.997547,0.655,0.0016,0.0016,2023-08-25 06:45:00,0.60876,0.0,3600,65335.251547,2023-08-25 06:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.997614,0.0,0.7003,0.997396,0.6082,0.0016,0.0015,2023-08-25 07:00:00,0.60202,0.0,3600,60679.884447,2023-08-25 07:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.990212,0.0004,0.3499,0.993047,0.2603,0.0018,0.0025,2023-08-25 07:15:00,0.59865,0.0,3600,25776.464612,2023-08-25 07:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.988363,0.0004,0.2839,0.993123,0.1942,0.0013,0.0023,2023-08-25 07:30:00,0.5919,0.0,3600,19192.773245,2023-08-25 07:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.988622,0.0004,0.3304,0.992999,0.2424,0.0017,0.0028,2023-08-25 07:45:00,0.58179,0.0,3600,23961.719663,2023-08-25 07:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.994317,0.0004,0.609,0.996312,0.545,0.002,0.0031,2023-08-25 08:00:00,0.55144,0.0257,3600,54193.359696,2023-08-25 08:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.997481,0.0,0.8717,0.997637,0.8841,0.0021,0.0022,2023-08-25 08:15:00,0.52109,0.1101,3600,88183.595374,2023-08-25 08:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.997376,0.0016,0.994,0.997341,1.0835,0.0029,0.0028,2023-08-25 08:30:00,0.50423,0.1946,3600,108065.725086,2023-08-25 08:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.990075,0.005,0.9235,0.989868,1.0767,0.0109,0.0107,2023-08-25 08:45:00,0.49412,0.2658,3600,106603.223097,2023-08-25 08:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.986053,0.0495,0.5714,0.985556,0.7599,0.011,0.0106,2023-08-25 09:00:00,0.49749,0.374,3600,74927.732011,2023-08-25 09:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.986657,0.0985,0.5723,0.98681,0.9509,0.0125,0.0127,2023-08-25 09:15:00,0.47388,0.6275,3600,93818.750169,2023-08-25 09:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.986151,0.2015,0.5345,0.986277,1.0173,0.014,0.0141,2023-08-25 09:30:00,0.47051,0.8486,3600,100325.491444,2023-08-25 09:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.993895,0.2649,0.6872,0.994061,1.2842,0.0076,0.0078,2023-08-25 09:45:00,0.45702,1.0403,3600,127637.795336,2023-08-25 09:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.994058,0.2936,0.6843,0.994391,1.3099,0.0073,0.0078,2023-08-25 10:00:00,0.46377,1.0841,3600,130209.182093,2023-08-25 10:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.99326,0.2481,0.3693,0.993124,0.816,0.0056,0.0055,2023-08-25 10:15:00,0.4604,0.842,3600,81050.00061,2023-08-25 10:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.99298,0.2333,0.2216,0.993118,0.5758,0.004,0.004,2023-08-25 10:30:00,0.46714,0.7508,3600,57173.924559,2023-08-25 10:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
0.994171,0.1691,0.0607,0.994371,0.4852,0.0027,0.0028,2023-08-25 10:45:00,0.46377,0.764,3600,48235.937422,2023-08-25 10:00,2023-08-25,2023-08-21,2023-08-01,2023-01-01
